user_id,product_index,label
USR_2127,9154,0
USR_2127,1307,0
USR_2127,14707,0
USR_2127,21887,0
USR_2127,5535,0
USR_2128,14163,1
USR_2128,24282,1
USR_2128,6965,1
USR_2128,20636,1
USR_2128,16050,1
USR_2128,14253,0
USR_2128,21191,0
USR_2128,23389,0
USR_2128,20173,0
USR_2128,26630,0
USR_2129,20875,1
USR_2129,12871,1
USR_2129,26807,1
USR_2129,23409,1
USR_2129,10796,1
USR_2129,9026,0
USR_2129,7410,0
USR_2129,22546,0
USR_2129,3936,0
USR_2129,7097,0
USR_2130,9047,1
USR_2130,8253,1
USR_2130,16069,1
USR_2130,13965,1
USR_2130,1378,1
USR_2130,22314,0
USR_2130,13138,0
USR_2130,5304,0
USR_2130,19789,0
USR_2130,11793,0
USR_2131,6445,1
USR_2131,26050,1
USR_2131,1029,1
USR_2131,62,1
USR_2131,837,1
USR_2131,26804,0
USR_2131,8245,0
USR_2131,1525,0
USR_2131,11578,0
USR_2131,26459,0
USR_2132,14672,1
USR_2132,17390,1
USR_2132,8007,1
USR_2132,16948,1
USR_2132,11681,1
USR_2132,16195,0
USR_2132,7257,0
USR_2132,20657,0
USR_2132,14990,0
USR_2132,9183,0
USR_2133,5922,1
USR_2133,21779,1
USR_2133,24460,1
USR_2133,4052,1
USR_2133,26997,1
USR_2133,11503,0
USR_2133,7949,0
USR_2133,9822,0
USR_2133,22199,0
USR_2133,18543,0
USR_2134,10285,1
USR_2134,10152,1
USR_2134,14105,1
USR_2134,16546,1
USR_2134,11899,1
USR_2134,5913,0
USR_2134,27152,0
USR_2134,16012,0
USR_2134,9545,0
USR_2134,738,0
USR_2135,2029,1
USR_2135,17730,1
USR_2135,8500,1
USR_2135,21235,1
USR_2135,27113,1
USR_2135,8307,0
USR_2135,26239,0
USR_2135,375,0
USR_2135,21872,0
USR_2135,23429,0
USR_2136,17140,1
USR_2136,2996,1
USR_2136,23147,1
USR_2136,26527,1
USR_2136,5452,1
USR_2136,18255,0
USR_2136,26523,0
USR_2136,7892,0
USR_2136,11063,0
USR_2136,20140,0
USR_2137,15960,1
USR_2137,19758,1
USR_2137,21599,1
USR_2137,2034,1
USR_2137,1091,1
USR_2137,21293,0
USR_2137,17553,0
USR_2137,875,0
USR_2137,15243,0
USR_2137,24806,0
USR_2138,26407,1
USR_2138,15431,1
USR_2138,24152,1
USR_2138,6072,1
USR_2138,23218,1
USR_2138,23906,0
USR_2138,26916,0
USR_2138,9759,0
USR_2138,13276,0
USR_2138,5470,0
USR_2139,18609,1
USR_2139,885,1
USR_2139,6637,1
USR_2139,8553,1
USR_2139,4691,1
USR_2139,7546,0
USR_2139,25993,0
USR_2139,1815,0
USR_2139,22702,0
USR_2139,19482,0
USR_2140,15696,1
USR_2140,10292,1
USR_2140,4277,1
USR_2140,23296,1
USR_2140,9013,1
USR_2140,21167,0
USR_2140,3983,0
USR_2140,241,0
USR_2140,2149,0
USR_2140,10970,0
USR_2141,17376,1
USR_2141,14658,1
USR_2141,26201,1
USR_2141,12071,1
USR_2141,26806,1
USR_2141,26484,0
USR_2141,13725,0
USR_2141,1775,0
USR_2141,4025,0
USR_2141,25162,0
USR_2142,12656,1
USR_2142,9721,1
USR_2142,10436,1
USR_2142,20133,1
USR_2142,24312,1
USR_2142,23920,0
USR_2142,17657,0
USR_2142,9449,0
USR_2142,22224,0
USR_2142,3510,0
USR_2143,3295,1
USR_2143,23131,1
USR_2143,15907,1
USR_2143,2761,1
USR_2143,25022,1
USR_2143,17251,0
USR_2143,23925,0
USR_2143,13388,0
USR_2143,21858,0
USR_2143,4732,0
USR_2144,21226,1
USR_2144,5548,1
USR_2144,6361,1
USR_2144,16434,1
USR_2144,10046,1
USR_2144,12279,0
USR_2144,27474,0
USR_2144,16451,0
USR_2144,11393,0
USR_2144,4165,0
USR_2145,24243,1
USR_2145,25948,1
USR_2145,2806,1
USR_2145,7033,1
USR_2145,16607,1
USR_2145,9230,0
USR_2145,23498,0
USR_2145,26222,0
USR_2145,18938,0
USR_2145,17981,0
USR_2146,21508,1
USR_2146,12862,1
USR_2146,6435,1
USR_2146,21158,1
USR_2146,26317,1
USR_2146,12662,0
USR_2146,11189,0
USR_2146,4698,0
USR_2146,16344,0
USR_2146,14579,0
USR_2147,3306,1
USR_2147,4404,1
USR_2147,22251,1
USR_2147,8877,1
USR_2147,17594,1
USR_2147,10346,0
USR_2147,11204,0
USR_2147,9904,0
USR_2147,5507,0
USR_2147,3744,0
USR_2148,4564,1
USR_2148,8838,1
USR_2148,2959,1
USR_2148,16032,1
USR_2148,17000,1
USR_2148,17945,0
USR_2148,303,0
USR_2148,18838,0
USR_2148,10325,0
USR_2148,12036,0
USR_2149,22422,1
USR_2149,14841,1
USR_2149,3819,1
USR_2149,25568,1
USR_2149,25961,1
USR_2149,14681,0
USR_2149,4288,0
USR_2149,20752,0
USR_2149,2511,0
USR_2149,27407,0
USR_2150,7909,1
USR_2150,2513,1
USR_2150,5829,1
USR_2150,11638,1
USR_2150,4218,1
USR_2150,26838,0
USR_2150,27150,0
USR_2150,10750,0
USR_2150,12596,0
USR_2150,5306,0
USR_2151,27014,1
USR_2151,23899,1
USR_2151,1255,1
USR_2151,17268,1
USR_2151,3707,1
USR_2151,19451,0
USR_2151,5937,0
USR_2151,20355,0
USR_2151,18011,0
USR_2151,22444,0
USR_2152,16701,1
USR_2152,21467,1
USR_2152,3352,1
USR_2152,13059,1
USR_2152,6904,1
USR_2152,4769,0
USR_2152,15185,0
USR_2152,11931,0
USR_2152,735,0
USR_2152,6697,0
USR_2153,2982,1
USR_2153,14541,1
USR_2153,12960,1
USR_2153,25401,1
USR_2153,20353,1
USR_2153,14309,0
USR_2153,13647,0
USR_2153,24515,0
USR_2153,2334,0
USR_2153,18525,0
USR_2154,11150,1
USR_2154,15537,1
USR_2154,958,1
USR_2154,23522,1
USR_2154,6108,1
USR_2154,2666,0
USR_2154,20563,0
USR_2154,26439,0
USR_2154,27222,0
USR_2154,20812,0
USR_2155,1287,1
USR_2155,20717,1
USR_2155,9307,1
USR_2155,6169,1
USR_2155,7692,1
USR_2155,6898,0
USR_2155,19462,0
USR_2155,6957,0
USR_2155,15540,0
USR_2155,2038,0
USR_2156,6331,1
USR_2156,21459,1
USR_2156,7851,1
USR_2156,7279,1
USR_2156,22863,1
USR_2156,14407,0
USR_2156,20769,0
USR_2156,7433,0
USR_2156,9907,0
USR_2156,23650,0
USR_2157,22356,1
USR_2157,4582,1
USR_2157,3280,1
USR_2157,14507,1
USR_2157,24411,1
USR_2157,17531,0
USR_2157,17621,0
USR_2157,2571,0
USR_2157,16194,0
USR_2157,19932,0
USR_2158,5732,1
USR_2158,2929,1
USR_2158,3461,1
USR_2158,20514,1
USR_2158,2396,1
USR_2158,20029,0
USR_2158,26096,0
USR_2158,5066,0
USR_2158,966,0
USR_2158,20023,0
USR_2159,6026,1
USR_2159,11926,1
USR_2159,3113,1
USR_2159,9779,1
USR_2159,16519,1
USR_2159,1129,0
USR_2159,20101,0
USR_2159,8296,0
USR_2159,22791,0
USR_2159,23299,0
USR_2160,19480,1
USR_2160,1466,1
USR_2160,6174,1
USR_2160,17281,1
USR_2160,3760,1
USR_2160,12038,0
USR_2160,14431,0
USR_2160,23594,0
USR_2160,13037,0
USR_2160,14939,0
USR_2161,8126,1
USR_2161,10557,1
USR_2161,10019,1
USR_2161,11572,1
USR_2161,2244,1
USR_2161,6538,0
USR_2161,6295,0
USR_2161,5171,0
USR_2161,21731,0
USR_2161,1273,0
USR_2162,8406,1
USR_2162,26426,1
USR_2162,10069,1
USR_2162,24063,1
USR_2162,24341,1
USR_2162,9600,0
USR_2162,1603,0
USR_2162,21202,0
USR_2162,23994,0
USR_2162,14949,0
USR_2163,10914,1
USR_2163,12079,1
USR_2163,2563,1
USR_2163,20588,1
USR_2163,309,1
USR_2163,26623,0
USR_2163,24349,0
USR_2163,11724,0
USR_2163,1006,0
USR_2163,15706,0
USR_2164,7949,1
USR_2164,14613,1
USR_2164,13046,1
USR_2164,23001,1
USR_2164,17110,1
USR_2164,11768,0
USR_2164,23125,0
USR_2164,14876,0
USR_2164,8734,0
USR_2164,20218,0
USR_2165,25744,1
USR_2165,14700,1
USR_2165,6634,1
USR_2165,10235,1
USR_2165,3072,1
USR_2165,19524,0
USR_2165,20448,0
USR_2165,27322,0
USR_2165,24268,0
USR_2165,5860,0
USR_2166,7386,1
USR_2166,5622,1
USR_2166,17069,1
USR_2166,21720,1
USR_2166,255,1
USR_2166,25365,0
USR_2166,3131,0
USR_2166,22819,0
USR_2166,25099,0
USR_2166,13031,0
USR_2167,10130,1
USR_2167,8425,1
USR_2167,24428,1
USR_2167,6449,1
USR_2167,19293,1
USR_2167,5570,0
USR_2167,8719,0
USR_2167,21127,0
USR_2167,23909,0
USR_2167,758,0
USR_2168,20238,1
USR_2168,3756,1
USR_2168,10682,1
USR_2168,21858,1
USR_2168,15964,1
USR_2168,16087,0
USR_2168,25605,0
USR_2168,12117,0
USR_2168,9923,0
USR_2168,23697,0
USR_2169,5215,1
USR_2169,3429,1
USR_2169,20152,1
USR_2169,27129,1
USR_2169,18827,1
USR_2169,11533,0
USR_2169,6753,0
USR_2169,4695,0
USR_2169,777,0
USR_2169,17537,0
USR_2170,25029,1
USR_2170,14582,1
USR_2170,2334,1
USR_2170,20267,1
USR_2170,13144,1
USR_2170,7948,0
USR_2170,5717,0
USR_2170,13163,0
USR_2170,11656,0
USR_2170,21131,0
USR_2171,21981,1
USR_2171,21076,1
USR_2171,13332,1
USR_2171,6788,1
USR_2171,1311,1
USR_2171,9870,0
USR_2171,16808,0
USR_2171,11602,0
USR_2171,27480,0
USR_2171,2697,0
USR_2172,24736,1
USR_2172,2577,1
USR_2172,3738,1
USR_2172,27159,1
USR_2172,8022,1
USR_2172,4102,0
USR_2172,9256,0
USR_2172,15257,0
USR_2172,2952,0
USR_2172,2820,0
USR_2173,16261,1
USR_2173,26730,1
USR_2173,10671,1
USR_2173,8036,1
USR_2173,20245,1
USR_2173,23077,0
USR_2173,21176,0
USR_2173,6159,0
USR_2173,10497,0
USR_2173,2301,0
USR_2174,26832,1
USR_2174,22575,1
USR_2174,3698,1
USR_2174,5342,1
USR_2174,3821,1
USR_2174,20659,0
USR_2174,18410,0
USR_2174,16996,0
USR_2174,2258,0
USR_2174,20971,0
USR_2175,12989,1
USR_2175,8456,1
USR_2175,6597,1
USR_2175,5998,1
USR_2175,16498,1
USR_2175,20869,0
USR_2175,12104,0
USR_2175,25016,0
USR_2175,16722,0
USR_2175,459,0
USR_2176,16533,1
USR_2176,850,1
USR_2176,76,1
USR_2176,15695,1
USR_2176,23163,1
USR_2176,26986,0
USR_2176,22476,0
USR_2176,19943,0
USR_2176,11004,0
USR_2176,13998,0
USR_2177,13889,1
USR_2177,17923,1
USR_2177,18236,1
USR_2177,1037,1
USR_2177,3309,1
USR_2177,6257,0
USR_2177,7619,0
USR_2177,22721,0
USR_2177,21370,0
USR_2177,1752,0
USR_2178,9286,1
USR_2178,12720,1
USR_2178,8550,1
USR_2178,23921,1
USR_2178,17674,1
USR_2178,21636,0
USR_2178,14764,0
USR_2178,20305,0
USR_2178,20588,0
USR_2178,294,0
USR_2179,8874,1
USR_2179,24708,1
USR_2179,14037,1
USR_2179,20290,1
USR_2179,14698,1
USR_2179,18212,0
USR_2179,15652,0
USR_2179,25393,0
USR_2179,9837,0
USR_2179,16412,0
USR_2180,25825,1
USR_2180,18486,1
USR_2180,9395,1
USR_2180,23946,1
USR_2180,24917,1
USR_2180,25829,0
USR_2180,26790,0
USR_2180,466,0
USR_2180,17484,0
USR_2180,20028,0
USR_2181,2380,1
USR_2181,1261,1
USR_2181,25401,1
USR_2181,12730,1
USR_2181,14176,1
USR_2181,4854,0
USR_2181,21595,0
USR_2181,23239,0
USR_2181,3790,0
USR_2181,25343,0
USR_2182,3857,1
USR_2182,19367,1
USR_2182,6161,1
USR_2182,13479,1
USR_2182,6780,1
USR_2182,24522,0
USR_2182,17152,0
USR_2182,3432,0
USR_2182,3095,0
USR_2182,12101,0
USR_2183,5916,1
USR_2183,20528,1
USR_2183,23534,1
USR_2183,15572,1
USR_2183,17812,1
USR_2183,13718,0
USR_2183,26917,0
USR_2183,19838,0
USR_2183,20006,0
USR_2183,22875,0
USR_2184,4923,1
USR_2184,19357,1
USR_2184,16967,1
USR_2184,11249,1
USR_2184,13342,1
USR_2184,21559,0
USR_2184,27447,0
USR_2184,21916,0
USR_2184,4795,0
USR_2184,5335,0
USR_2185,1760,1
USR_2185,26044,1
USR_2185,13004,1
USR_2185,5430,1
USR_2185,7639,1
USR_2185,23473,0
USR_2185,14208,0
USR_2185,25237,0
USR_2185,14497,0
USR_2185,10500,0
USR_2186,12271,1
USR_2186,27187,1
USR_2186,24804,1
USR_2186,184,1
USR_2186,13964,1
USR_2186,21332,0
USR_2186,6007,0
USR_2186,514,0
USR_2186,23593,0
USR_2186,27299,0
USR_2187,5258,1
USR_2187,26355,1
USR_2187,19790,1
USR_2187,18830,1
USR_2187,21680,1
USR_2187,7593,0
USR_2187,25183,0
USR_2187,10902,0
USR_2187,25749,0
USR_2187,27142,0
USR_2188,26210,1
USR_2188,9977,1
USR_2188,13849,1
USR_2188,25088,1
USR_2188,15805,1
USR_2188,13740,0
USR_2188,12841,0
USR_2188,16430,0
USR_2188,2267,0
USR_2188,19616,0
USR_2189,4663,1
USR_2189,5981,1
USR_2189,23835,1
USR_2189,2958,1
USR_2189,26903,1
USR_2189,20365,0
USR_2189,6193,0
USR_2189,9987,0
USR_2189,17148,0
USR_2189,20424,0
USR_2190,15921,1
USR_2190,19407,1
USR_2190,9368,1
USR_2190,11370,1
USR_2190,10109,1
USR_2190,17635,0
USR_2190,1896,0
USR_2190,9760,0
USR_2190,26219,0
USR_2190,23798,0
USR_2191,24892,1
USR_2191,13782,1
USR_2191,25908,1
USR_2191,1771,1
USR_2191,23212,1
USR_2191,12139,0
USR_2191,23903,0
USR_2191,18282,0
USR_2191,22776,0
USR_2191,11552,0
USR_2192,19007,1
USR_2192,24867,1
USR_2192,469,1
USR_2192,27040,1
USR_2192,16021,1
USR_2192,18092,0
USR_2192,23819,0
USR_2192,23587,0
USR_2192,7271,0
USR_2192,25964,0
USR_2193,8610,1
USR_2193,21325,1
USR_2193,1221,1
USR_2193,26886,1
USR_2193,20616,1
USR_2193,22422,0
USR_2193,7234,0
USR_2193,3453,0
USR_2193,4241,0
USR_2193,21091,0
USR_2194,18849,1
USR_2194,19407,1
USR_2194,11191,1
USR_2194,17467,1
USR_2194,25698,1
USR_2194,12606,0
USR_2194,14358,0
USR_2194,20311,0
USR_2194,365,0
USR_2194,12513,0
USR_2195,21020,1
USR_2195,15697,1
USR_2195,20419,1
USR_2195,19771,1
USR_2195,4728,1
USR_2195,10068,0
USR_2195,24509,0
USR_2195,26134,0
USR_2195,16103,0
USR_2195,3319,0
USR_2196,9566,1
USR_2196,23261,1
USR_2196,4580,1
USR_2196,26633,1
USR_2196,19769,1
USR_2196,2072,0
USR_2196,17292,0
USR_2196,4423,0
USR_2196,13915,0
USR_2196,7768,0
USR_2197,5244,1
USR_2197,22313,1
USR_2197,14982,1
USR_2197,19307,1
USR_2197,17642,1
USR_2197,9502,0
USR_2197,11860,0
USR_2197,17726,0
USR_2197,3021,0
USR_2197,1886,0
USR_2198,15951,1
USR_2198,25041,1
USR_2198,8700,1
USR_2198,24755,1
USR_2198,22443,1
USR_2198,255,0
USR_2198,12772,0
USR_2198,1951,0
USR_2198,6835,0
USR_2198,18678,0
USR_2199,24798,1
USR_2199,12991,1
USR_2199,1452,1
USR_2199,10104,1
USR_2199,13747,1
USR_2199,7693,0
USR_2199,23321,0
USR_2199,1155,0
USR_2199,4430,0
USR_2199,20665,0
USR_2200,25545,1
USR_2200,23225,1
USR_2200,8086,1
USR_2200,21560,1
USR_2200,9884,1
USR_2200,6903,0
USR_2200,26373,0
USR_2200,18985,0
USR_2200,12955,0
USR_2200,24702,0
USR_2201,21904,1
USR_2201,4556,1
USR_2201,8402,1
USR_2201,23769,1
USR_2201,9337,1
USR_2201,1034,0
USR_2201,4251,0
USR_2201,3253,0
USR_2201,7208,0
USR_2201,26918,0
USR_2202,14417,1
USR_2202,27288,1
USR_2202,4653,1
USR_2202,23410,1
USR_2202,4475,1
USR_2202,14837,0
USR_2202,3997,0
USR_2202,9366,0
USR_2202,9260,0
USR_2202,4534,0
USR_2203,26905,1
USR_2203,24096,1
USR_2203,1303,1
USR_2203,18092,1
USR_2203,11370,1
USR_2203,17929,0
USR_2203,22947,0
USR_2203,14873,0
USR_2203,4856,0
USR_2203,4974,0
USR_2204,13687,1
USR_2204,7258,1
USR_2204,19769,1
USR_2204,27237,1
USR_2204,26119,1
USR_2204,13986,0
USR_2204,26233,0
USR_2204,21214,0
USR_2204,24851,0
USR_2204,19535,0
USR_2205,22566,1
USR_2205,11768,1
USR_2205,13976,1
USR_2205,345,1
USR_2205,6329,1
USR_2205,20573,0
USR_2205,19967,0
USR_2205,11798,0
USR_2205,24345,0
USR_2205,16673,0
USR_2206,25892,1
USR_2206,538,1
USR_2206,16048,1
USR_2206,24250,1
USR_2206,27550,1
USR_2206,859,0
USR_2206,10413,0
USR_2206,19983,0
USR_2206,7884,0
USR_2206,4019,0
USR_2207,12821,1
USR_2207,1334,1
USR_2207,18739,1
USR_2207,20684,1
USR_2207,25018,1
USR_2207,25279,0
USR_2207,1276,0
USR_2207,5653,0
USR_2207,23316,0
USR_2207,23906,0
USR_2208,552,1
USR_2208,5304,1
USR_2208,11779,1
USR_2208,535,1
USR_2208,18060,1
USR_2208,5381,0
USR_2208,21047,0
USR_2208,11647,0
USR_2208,20683,0
USR_2208,16155,0
USR_2209,24638,1
USR_2209,18002,1
USR_2209,11393,1
USR_2209,2628,1
USR_2209,20396,1
USR_2209,18666,0
USR_2209,15431,0
USR_2209,26954,0
USR_2209,2442,0
USR_2209,23118,0
USR_2210,13810,1
USR_2210,20514,1
USR_2210,15126,1
USR_2210,18484,1
USR_2210,25022,1
USR_2210,19120,0
USR_2210,5862,0
USR_2210,27512,0
USR_2210,22265,0
USR_2210,13040,0
USR_2211,10302,1
USR_2211,7981,1
USR_2211,19021,1
USR_2211,15823,1
USR_2211,23712,1
USR_2211,23670,0
USR_2211,968,0
USR_2211,16637,0
USR_2211,15654,0
USR_2211,17884,0
USR_2212,723,1
USR_2212,9326,1
USR_2212,13642,1
USR_2212,13217,1
USR_2212,20827,1
USR_2212,24174,0
USR_2212,26672,0
USR_2212,22346,0
USR_2212,13761,0
USR_2212,9102,0
USR_2213,23094,1
USR_2213,25003,1
USR_2213,6531,1
USR_2213,13941,1
USR_2213,21167,1
USR_2213,15220,0
USR_2213,2951,0
USR_2213,1547,0
USR_2213,4015,0
USR_2213,3363,0
USR_2214,2687,1
USR_2214,7041,1
USR_2214,22914,1
USR_2214,19367,1
USR_2214,12907,1
USR_2214,4889,0
USR_2214,16548,0
USR_2214,7948,0
USR_2214,16271,0
USR_2214,23024,0
USR_2215,14680,1
USR_2215,19261,1
USR_2215,6958,1
USR_2215,128,1
USR_2215,13942,1
USR_2215,8537,0
USR_2215,885,0
USR_2215,17127,0
USR_2215,4371,0
USR_2215,2488,0
USR_2216,19620,1
USR_2216,23859,1
USR_2216,27045,1
USR_2216,26135,1
USR_2216,19474,1
USR_2216,3423,0
USR_2216,9903,0
USR_2216,17630,0
USR_2216,1482,0
USR_2216,1202,0
USR_2217,22786,1
USR_2217,27439,1
USR_2217,24836,1
USR_2217,5890,1
USR_2217,11962,1
USR_2217,24112,0
USR_2217,8966,0
USR_2217,3760,0
USR_2217,17771,0
USR_2217,19577,0
USR_2218,5527,1
USR_2218,2453,1
USR_2218,16455,1
USR_2218,17274,1
USR_2218,20333,1
USR_2218,23658,0
USR_2218,10323,0
USR_2218,22568,0
USR_2218,16932,0
USR_2218,17875,0
USR_2219,12693,1
USR_2219,5180,1
USR_2219,11314,1
USR_2219,19492,1
USR_2219,11571,1
USR_2219,17688,0
USR_2219,23407,0
USR_2219,12524,0
USR_2219,20958,0
USR_2219,13602,0
USR_2220,1485,1
USR_2220,10371,1
USR_2220,9252,1
USR_2220,1631,1
USR_2220,22166,1
USR_2220,20366,0
USR_2220,8385,0
USR_2220,284,0
USR_2220,3455,0
USR_2220,19066,0
USR_2221,25776,1
USR_2221,26955,1
USR_2221,10113,1
USR_2221,24665,1
USR_2221,15504,1
USR_2221,6463,0
USR_2221,20391,0
USR_2221,6171,0
USR_2221,18006,0
USR_2221,16665,0
USR_2222,20303,1
USR_2222,10123,1
USR_2222,16383,1
USR_2222,24341,1
USR_2222,26607,1
USR_2222,15795,0
USR_2222,628,0
USR_2222,8201,0
USR_2222,11437,0
USR_2222,12246,0
USR_2223,21203,1
USR_2223,4359,1
USR_2223,11617,1
USR_2223,26210,1
USR_2223,7276,1
USR_2223,20110,0
USR_2223,4473,0
USR_2223,24614,0
USR_2223,23,0
USR_2223,22168,0
USR_2224,17471,1
USR_2224,25813,1
USR_2224,26340,1
USR_2224,16920,1
USR_2224,17378,1
USR_2224,20665,0
USR_2224,17502,0
USR_2224,2555,0
USR_2224,15672,0
USR_2224,10188,0
USR_2225,16501,1
USR_2225,11246,1
USR_2225,3473,1
USR_2225,12223,1
USR_2225,12171,1
USR_2225,23831,0
USR_2225,3521,0
USR_2225,10208,0
USR_2225,20351,0
USR_2225,9174,0
USR_2226,20919,1
USR_2226,18553,1
USR_2226,2128,1
USR_2226,18664,1
USR_2226,3175,1
USR_2226,8288,0
USR_2226,10062,0
USR_2226,469,0
USR_2226,8744,0
USR_2226,13232,0
USR_2227,3789,1
USR_2227,13903,1
USR_2227,9686,1
USR_2227,23407,1
USR_2227,6543,1
USR_2227,3788,0
USR_2227,22774,0
USR_2227,8447,0
USR_2227,18789,0
USR_2227,21866,0
USR_2228,20528,1
USR_2228,25191,1
USR_2228,13760,1
USR_2228,17721,1
USR_2228,13042,1
USR_2228,18886,0
USR_2228,124,0
USR_2228,16263,0
USR_2228,21531,0
USR_2228,23038,0
USR_2229,10219,1
USR_2229,4210,1
USR_2229,2435,1
USR_2229,20812,1
USR_2229,24660,1
USR_2229,25297,0
USR_2229,1290,0
USR_2229,22523,0
USR_2229,15109,0
USR_2229,19490,0
USR_2230,3632,1
USR_2230,6286,1
USR_2230,18088,1
USR_2230,15948,1
USR_2230,13538,1
USR_2230,10149,0
USR_2230,20127,0
USR_2230,5369,0
USR_2230,5140,0
USR_2230,2522,0
USR_2231,589,1
USR_2231,3907,1
USR_2231,6903,1
USR_2231,19474,1
USR_2231,1862,1
USR_2231,11603,0
USR_2231,21638,0
USR_2231,6464,0
USR_2231,9780,0
USR_2231,10683,0
USR_2232,9902,1
USR_2232,4065,1
USR_2232,26977,1
USR_2232,23013,1
USR_2232,4150,1
USR_2232,18365,0
USR_2232,11324,0
USR_2232,6458,0
USR_2232,9188,0
USR_2232,17406,0
USR_2233,5414,1
USR_2233,12385,1
USR_2233,24096,1
USR_2233,22251,1
USR_2233,27407,1
USR_2233,18856,0
USR_2233,439,0
USR_2233,12114,0
USR_2233,9959,0
USR_2233,4536,0
USR_2234,16112,1
USR_2234,5179,1
USR_2234,25703,1
USR_2234,2135,1
USR_2234,11813,1
USR_2234,4585,0
USR_2234,10257,0
USR_2234,26551,0
USR_2234,13806,0
USR_2234,12586,0
USR_2235,9834,1
USR_2235,5089,1
USR_2235,26230,1
USR_2235,20525,1
USR_2235,20762,1
USR_2235,24307,0
USR_2235,9655,0
USR_2235,3152,0
USR_2235,3114,0
USR_2235,19098,0
USR_2236,8248,1
USR_2236,11427,1
USR_2236,16976,1
USR_2236,13297,1
USR_2236,9182,1
USR_2236,27316,0
USR_2236,9771,0
USR_2236,25929,0
USR_2236,15641,0
USR_2236,1480,0
USR_2237,4065,1
USR_2237,6662,1
USR_2237,16565,1
USR_2237,20835,1
USR_2237,16226,1
USR_2237,16799,0
USR_2237,11151,0
USR_2237,671,0
USR_2237,12916,0
USR_2237,14177,0
USR_2238,5268,1
USR_2238,6663,1
USR_2238,5776,1
USR_2238,23307,1
USR_2238,22674,1
USR_2238,12385,0
USR_2238,2832,0
USR_2238,22425,0
USR_2238,20248,0
USR_2238,644,0
USR_2239,9443,1
USR_2239,13892,1
USR_2239,7305,1
USR_2239,14447,1
USR_2239,16983,1
USR_2239,18529,0
USR_2239,7930,0
USR_2239,7972,0
USR_2239,10764,0
USR_2239,24196,0
USR_2240,26071,1
USR_2240,6446,1
USR_2240,3620,1
USR_2240,5177,1
USR_2240,26297,1
USR_2240,17804,0
USR_2240,2526,0
USR_2240,14667,0
USR_2240,11816,0
USR_2240,1220,0
USR_2241,4742,1
USR_2241,2988,1
USR_2241,15288,1
USR_2241,11542,1
USR_2241,10834,1
USR_2241,3139,0
USR_2241,4277,0
USR_2241,16322,0
USR_2241,25355,0
USR_2241,25491,0
USR_2242,12204,1
USR_2242,3907,1
USR_2242,25444,1
USR_2242,3520,1
USR_2242,10515,1
USR_2242,11865,0
USR_2242,1246,0
USR_2242,19151,0
USR_2242,4461,0
USR_2242,18879,0
USR_2243,26352,1
USR_2243,27099,1
USR_2243,21155,1
USR_2243,11217,1
USR_2243,26563,1
USR_2243,6430,0
USR_2243,16392,0
USR_2243,23115,0
USR_2243,22419,0
USR_2243,7447,0
USR_2244,5336,1
USR_2244,6808,1
USR_2244,17321,1
USR_2244,9889,1
USR_2244,3778,1
USR_2244,2468,0
USR_2244,16211,0
USR_2244,15209,0
USR_2244,18140,0
USR_2244,10630,0
USR_2245,27452,1
USR_2245,16323,1
USR_2245,6514,1
USR_2245,16154,1
USR_2245,4567,1
USR_2245,10449,0
USR_2245,24759,0
USR_2245,22718,0
USR_2245,10580,0
USR_2245,19861,0
USR_2246,6195,1
USR_2246,8523,1
USR_2246,5729,1
USR_2246,11784,1
USR_2246,22671,1
USR_2246,11059,0
USR_2246,24459,0
USR_2246,5659,0
USR_2246,21389,0
USR_2246,25190,0
USR_2247,13791,1
USR_2247,25191,1
USR_2247,12758,1
USR_2247,5518,1
USR_2247,18849,1
USR_2247,12105,0
USR_2247,2007,0
USR_2247,23665,0
USR_2247,18998,0
USR_2247,17343,0
USR_2248,26575,1
USR_2248,26152,1
USR_2248,17481,1
USR_2248,7270,1
USR_2248,4974,1
USR_2248,26478,0
USR_2248,26786,0
USR_2248,15576,0
USR_2248,12104,0
USR_2248,2216,0
USR_2249,18371,1
USR_2249,8992,1
USR_2249,17204,1
USR_2249,20162,1
USR_2249,9159,1
USR_2249,12853,0
USR_2249,24897,0
USR_2249,22851,0
USR_2249,3090,0
USR_2249,23414,0
USR_2250,11398,1
USR_2250,25666,1
USR_2250,11191,1
USR_2250,19132,1
USR_2250,21030,1
USR_2250,786,0
USR_2250,10203,0
USR_2250,18098,0
USR_2250,18450,0
USR_2250,14735,0
USR_2251,4824,1
USR_2251,1120,1
USR_2251,9551,1
USR_2251,22822,1
USR_2251,23939,1
USR_2251,23999,0
USR_2251,21055,0
USR_2251,16727,0
USR_2251,20568,0
USR_2251,25114,0
USR_2252,10327,1
USR_2252,26150,1
USR_2252,6529,1
USR_2252,22157,1
USR_2252,11247,1
USR_2252,19261,0
USR_2252,12660,0
USR_2252,4153,0
USR_2252,11956,0
USR_2252,11111,0
USR_2253,20712,1
USR_2253,25260,1
USR_2253,7928,1
USR_2253,26907,1
USR_2253,20186,1
USR_2253,569,0
USR_2253,2022,0
USR_2253,7592,0
USR_2253,8428,0
USR_2253,529,0
USR_2254,9119,1
USR_2254,17284,1
USR_2254,12669,1
USR_2254,19758,1
USR_2254,17204,1
USR_2254,6655,0
USR_2254,2136,0
USR_2254,16657,0
USR_2254,16838,0
USR_2254,26875,0
USR_2255,9290,1
